season,lg,type,number_tm,player,position,seas_id,player_id,birth_year,tm,age
2021,NBA,All-NBA,2nd,Joel Embiid,C,29288,4417,,PHI,26
2021,NBA,All-NBA,2nd,Julius Randle,F,29311,4266,,NYK,26
2021,NBA,All-NBA,2nd,LeBron James,F,29371,3463,,LAL,36
2021,NBA,All-NBA,3rd,Bradley Beal,G,29004,4072,,WAS,27
2021,NBA,All-NBA,3rd,Jimmy Butler,F,29285,4023,,MIA,31
2021,NBA,All-NBA,3rd,Kyrie Irving,G,29360,4037,,BRK,28
2021,NBA,All-NBA,3rd,Paul George,F,29486,3969,,LAC,30
2021,NBA,All-NBA,3rd,Rudy Gobert,C,29529,4199,,UTA,28
2021,NBA,All-Rookie,1st,Anthony Edwards,,28972,4808,,MIN,19
2021,NBA,All-Rookie,1st,Jae'Sean Tate,,29232,4842,,HOU,25
2021,NBA,All-Rookie,1st,LaMelo Ball,,29366,4859,,CHO,19
2021,NBA,All-Rookie,1st,Saddiq Bey,,29534,4882,,DET,21
2021,NBA,All-Rookie,1st,Tyrese Haliburton,,29613,4892,,SAC,20
2021,NBA,All-Rookie,2nd,Desmond Bane,,29123,4824,,MEM,22
2021,NBA,All-Rookie,2nd,Immanuel Quickley,,29211,4837,,NYK,21
2021,NBA,All-Rookie,2nd,Isaac Okoro,,29213,4838,,CLE,20
2021,NBA,All-Rookie,2nd,Isaiah Stewart,,29219,4840,,DET,19
2021,NBA,All-Rookie,2nd,Patrick Williams,,29484,4873,,CHI,19
2020,NBA,All-Defense,1st,Anthony Davis,,28323,4066,,LAL,26
2020,NBA,All-Defense,1st,Ben Simmons,,28336,4474,,PHI,23
2020,NBA,All-Defense,1st,Giannis Antetokounmpo,,28507,4164,,MIL,25
2020,NBA,All-Defense,1st,Marcus Smart,,28720,4275,,BOS,25
2020,NBA,All-Defense,1st,Rudy Gobert,,28826,4199,,UTA,27
2020,NBA,All-Defense,2nd,Bam Adebayo,,28334,4472,,MIA,22
2020,NBA,All-Defense,2nd,Brook Lopez,,28353,3801,,MIL,31
2020,NBA,All-Defense,2nd,Eric Bledsoe,,28483,3934,,MIL,30
2020,NBA,All-Defense,2nd,Kawhi Leonard,,28654,4032,,LAC,28
2020,NBA,All-Defense,2nd,Patrick Beverley,,28792,4124,,LAC,31
2020,NBA,All-NBA,1st,Anthony Davis,C,28323,4066,,LAL,26
2020,NBA,All-NBA,1st,Giannis Antetokounmpo,F,28507,4164,,MIL,25
2020,NBA,All-NBA,1st,James Harden,G,28559,3880,,HOU,30
2020,NBA,All-NBA,1st,LeBron James,F,28697,3463,,LAL,35
2020,NBA,All-NBA,1st,Luka Dončić,G,28704,4654,,DAL,20
2020,NBA,All-NBA,2nd,Chris Paul,G,28384,3585,,OKC,34
2020,NBA,All-NBA,2nd,Damian Lillard,G,28403,4077,,POR,29
2020,NBA,All-NBA,2nd,Kawhi Leonard,F,28654,4032,,LAC,28
2020,NBA,All-NBA,2nd,Nikola Jokić,C,28777,4352,,DEN,24
2020,NBA,All-NBA,2nd,Pascal Siakam,F,28790,4437,,TOR,25
2020,NBA,All-NBA,3rd,Ben Simmons,G,28336,4474,,PHI,23
2020,NBA,All-NBA,3rd,Jayson Tatum,F,28582,4518,,BOS,21
2020,NBA,All-NBA,3rd,Jimmy Butler,F,28598,4023,,MIA,30
2020,NBA,All-NBA,3rd,Rudy Gobert,C,28826,4199,,UTA,27
2020,NBA,All-NBA,3rd,Russell Westbrook,G,28828,3849,,HOU,31
2020,NBA,All-Rookie,1st,Brandon Clarke,,28346,4693,,MEM,23
2020,NBA,All-Rookie,1st,Eric Paschall,,28486,4716,,GSW,23
2020,NBA,All-Rookie,1st,Ja Morant,,28537,4723,,MEM,20
2020,NBA,All-Rookie,1st,Kendrick Nunn,,28663,4746,,MIA,24
2020,NBA,All-Rookie,1st,Zion Williamson,,28939,4803,,NOP,19
2020,NBA,All-Rookie,2nd,Coby White,,28389,4703,,CHI,19
2020,NBA,All-Rookie,2nd,P.J. Washington,,28789,4778,,CHO,21
2020,NBA,All-Rookie,2nd,Rui Hachimura,,28827,4784,,WAS,21
2020,NBA,All-Rookie,2nd,Terence Davis,,28864,4792,,TOR,22
2020,NBA,All-Rookie,2nd,Tyler Herro,,28903,4796,,MIA,20
2019,NBA,All-Defense,1st,Eric Bledsoe,,27782,3934,,MIL,29
2019,NBA,All-Defense,1st,Giannis Antetokounmpo,,27809,4164,,MIL,24
2019,NBA,All-Defense,1st,Marcus Smart,,28031,4275,,BOS,24
2019,NBA,All-Defense,1st,Paul George,,28111,3969,,OKC,28
2019,NBA,All-Defense,1st,Rudy Gobert,,28147,4199,,UTA,26
2019,NBA,All-Defense,2nd,Draymond Green,,27760,4085,,GSW,28
2019,NBA,All-Defense,2nd,Joel Embiid,,27919,4417,,PHI,24
2019,NBA,All-Defense,2nd,Jrue Holiday,,27949,3891,,NOP,28
2019,NBA,All-Defense,2nd,Kawhi Leonard,,27966,4032,,TOR,27
2019,NBA,All-Defense,2nd,Klay Thompson,,27987,4036,,GSW,28
2019,NBA,All-NBA,1st,Giannis Antetokounmpo,F,27809,4164,,MIL,24
2019,NBA,All-NBA,1st,James Harden,G,27871,3880,,HOU,29
2019,NBA,All-NBA,1st,Nikola Jokić,C,28085,4352,,DEN,23
2019,NBA,All-NBA,1st,Paul George,F,28111,3969,,OKC,28
2019,NBA,All-NBA,1st,Stephen Curry,G,28179,3903,,GSW,30
2019,NBA,All-NBA,2nd,Damian Lillard,G,27699,4077,,POR,28
2019,NBA,All-NBA,2nd,Joel Embiid,C,27919,4417,,PHI,24
2019,NBA,All-NBA,2nd,Kawhi Leonard,F,27966,4032,,TOR,27
2019,NBA,All-NBA,2nd,Kevin Durant,F,27979,3770,,GSW,30
2019,NBA,All-NBA,2nd,Kyrie Irving,G,27999,4037,,BOS,26
2019,NBA,All-NBA,3rd,Blake Griffin,F,27632,3920,,DET,29
2019,NBA,All-NBA,3rd,Kemba Walker,G,27972,4034,,CHO,28
2019,NBA,All-NBA,3rd,LeBron James,F,28009,3463,,LAL,34
2019,NBA,All-NBA,3rd,Rudy Gobert,C,28147,4199,,UTA,26
2019,NBA,All-NBA,3rd,Russell Westbrook,G,28148,3849,,OKC,30
2019,NBA,All-Rookie,1st,Deandre Ayton,,27720,4603,,PHO,20
2019,NBA,All-Rookie,1st,Jaren Jackson Jr.,,27882,4632,,MEM,19
2019,NBA,All-Rookie,1st,Luka Dončić,,28015,4654,,DAL,19
2019,NBA,All-Rookie,1st,Marvin Bagley III,,28041,4656,,SAC,19
2019,NBA,All-Rookie,1st,Trae Young,,28220,4676,,ATL,20
2019,NBA,All-Rookie,2nd,Collin Sexton,,27684,4599,,CLE,20
2019,NBA,All-Rookie,2nd,Kevin Huerter,,27980,4648,,ATL,20
2019,NBA,All-Rookie,2nd,Landry Shamet,,28003,4652,,TOT,21
2019,NBA,All-Rookie,2nd,Mitchell Robinson,,28070,4661,,NYK,20
2019,NBA,All-Rookie,2nd,Shai Gilgeous-Alexander,,28163,4670,,LAC,20
2018,NBA,All-Defense,1st,Anthony Davis,,26947,4066,,NOP,24
2018,NBA,All-Defense,1st,Jrue Holiday,,27270,3891,,NOP,27
2018,NBA,All-Defense,1st,Robert Covington,,27456,4197,,PHI,27
2018,NBA,All-Defense,1st,Rudy Gobert,,27467,4199,,UTA,25
2018,NBA,All-Defense,1st,Victor Oladipo,,27554,4217,,IND,25
2018,NBA,All-Defense,2nd,Al Horford,,26924,3734,,BOS,31
2018,NBA,All-Defense,2nd,Dejounte Murray,,27054,4394,,SAS,21
2018,NBA,All-Defense,2nd,Draymond Green,,27092,4085,,GSW,27
2018,NBA,All-Defense,2nd,Jimmy Butler,,27231,4023,,MIN,28
2018,NBA,All-Defense,2nd,Joel Embiid,,27241,4417,,PHI,23
2018,NBA,All-NBA,1st,Anthony Davis,C,26947,4066,,NOP,24
2018,NBA,All-NBA,1st,Damian Lillard,G,27025,4077,,POR,27
2018,NBA,All-NBA,1st,James Harden,G,27201,3880,,HOU,28
2018,NBA,All-NBA,1st,Kevin Durant,F,27293,3770,,GSW,29
2018,NBA,All-NBA,1st,LeBron James,F,27322,3463,,CLE,33
2018,NBA,All-NBA,2nd,DeMar DeRozan,G,27056,3872,,TOR,28
2018,NBA,All-NBA,2nd,Giannis Antetokounmpo,F,27142,4164,,MIL,23
2018,NBA,All-NBA,2nd,Joel Embiid,C,27241,4417,,PHI,23
2018,NBA,All-NBA,2nd,LaMarcus Aldridge,F,27311,3686,,SAS,32
2018,NBA,All-NBA,2nd,Russell Westbrook,G,27468,3849,,OKC,29
2018,NBA,All-NBA,3rd,Jimmy Butler,F,27231,4023,,MIN,28
2018,NBA,All-NBA,3rd,Karl-Anthony Towns,C,27281,4339,,MIN,22
2018,NBA,All-NBA,3rd,Paul George,F,27432,3969,,OKC,27
2018,NBA,All-NBA,3rd,Stephen Curry,G,27494,3903,,GSW,29
2018,NBA,All-NBA,3rd,Victor Oladipo,G,27554,4217,,IND,25
2018,NBA,All-Rookie,1st,Ben Simmons,,26962,4474,,PHI,21
2018,NBA,All-Rookie,1st,Donovan Mitchell,,27086,4495,,UTA,21
2018,NBA,All-Rookie,1st,Jayson Tatum,,27221,4518,,BOS,19
2018,NBA,All-Rookie,1st,Kyle Kuzma,,27306,4534,,LAL,22
2018,NBA,All-Rookie,1st,Lauri Markkanen,,27321,4535,,CHI,20
2018,NBA,All-Rookie,2nd,Bogdan Bogdanović,,26972,4475,,SAC,25
2018,NBA,All-Rookie,2nd,Dennis Smith Jr.,,27063,4490,,DAL,20
2018,NBA,All-Rookie,2nd,John Collins,,27243,4519,,ATL,20
2018,NBA,All-Rookie,2nd,Josh Jackson,,27265,4526,,PHO,20
2018,NBA,All-Rookie,2nd,Lonzo Ball,,27324,4537,,LAL,20
2017,NBA,All-Defense,1st,Chris Paul,,26424,3585,,LAC,31
2017,NBA,All-Defense,1st,Draymond Green,,26494,4085,,GSW,26
2017,NBA,All-Defense,1st,Kawhi Leonard,,26641,4032,,SAS,25
2017,NBA,All-Defense,1st,Patrick Beverley,,26772,4124,,HOU,28
2017,NBA,All-Defense,1st,Rudy Gobert,,26814,4199,,UTA,24
2017,NBA,All-Defense,2nd,Andre Roberson,,26344,4144,,OKC,25
2017,NBA,All-Defense,2nd,Anthony Davis,,26357,4066,,NOP,23
2017,NBA,All-Defense,2nd,Danny Green,,26444,3867,,SAS,29
2017,NBA,All-Defense,2nd,Giannis Antetokounmpo,,26526,4164,,MIL,22
2017,NBA,All-Defense,2nd,Tony Allen,,26872,3561,,MEM,35
2017,NBA,All-NBA,1st,Anthony Davis,C,26357,4066,,NOP,23
2017,NBA,All-NBA,1st,James Harden,G,26560,3880,,HOU,27
2017,NBA,All-NBA,1st,Kawhi Leonard,F,26641,4032,,SAS,25
2017,NBA,All-NBA,1st,LeBron James,F,26682,3463,,CLE,32
2017,NBA,All-NBA,1st,Russell Westbrook,G,26815,3849,,OKC,28
2017,NBA,All-NBA,2nd,Giannis Antetokounmpo,F,26526,4164,,MIL,22
2017,NBA,All-NBA,2nd,Isaiah Thomas,G,26544,4012,,BOS,27
2017,NBA,All-NBA,2nd,Kevin Durant,F,26649,3770,,GSW,28
2017,NBA,All-NBA,2nd,Rudy Gobert,C,26814,4199,,UTA,24
2017,NBA,All-NBA,2nd,Stephen Curry,G,26841,3903,,GSW,28
2017,NBA,All-NBA,3rd,DeAndre Jordan,C,26456,3810,,LAC,28
2017,NBA,All-NBA,3rd,DeMar DeRozan,G,26463,3872,,TOR,27
2017,NBA,All-NBA,3rd,Draymond Green,F,26494,4085,,GSW,26
2017,NBA,All-NBA,3rd,Jimmy Butler,F,26587,4023,,CHI,27
2017,NBA,All-NBA,3rd,John Wall,G,26603,3951,,WAS,26
2017,NBA,All-Rookie,1st,Buddy Hield,,26402,4382,,TOT,24
2017,NBA,All-Rookie,1st,Dario Šarić,,26448,4390,,PHI,22
2017,NBA,All-Rookie,1st,Joel Embiid,,26596,4417,,PHI,22
2017,NBA,All-Rookie,1st,Malcolm Brogdon,,26692,4424,,MIL,24
2017,NBA,All-Rookie,1st,Willy Hernangómez,,26910,4460,,NYK,22
2017,NBA,All-Rookie,2nd,Brandon Ingram,,26388,4379,,LAL,19
2017,NBA,All-Rookie,2nd,Jamal Murray,,26557,4413,,DEN,19
2017,NBA,All-Rookie,2nd,Jaylen Brown,,26576,4415,,BOS,20
2017,NBA,All-Rookie,2nd,Marquese Chriss,,26707,4428,,PHO,19
2017,NBA,All-Rookie,2nd,Yogi Ferrell,,26912,4461,,TOT,23
2016,NBA,All-Defense,1st,Avery Bradley,,25787,3918,,BOS,25
2016,NBA,All-Defense,1st,Chris Paul,,25844,3585,,LAC,30
2016,NBA,All-Defense,1st,DeAndre Jordan,,25879,3810,,LAC,27
2016,NBA,All-Defense,1st,Draymond Green,,25899,4085,,GSW,25
2016,NBA,All-Defense,1st,Kawhi Leonard,,26060,4032,,SAS,24
2016,NBA,All-Defense,2nd,Hassan Whiteside,,25942,3945,,MIA,26
2016,NBA,All-Defense,2nd,Jimmy Butler,,26011,4023,,CHI,26
2016,NBA,All-Defense,2nd,Paul George,,26192,3969,,IND,25
2016,NBA,All-Defense,2nd,Paul Millsap,,26193,3701,,ATL,30
2016,NBA,All-Defense,2nd,Tony Allen,,26290,3561,,MEM,34
2016,NBA,All-NBA,1st,DeAndre Jordan,C,25879,3810,,LAC,27
2016,NBA,All-NBA,1st,Kawhi Leonard,F,26060,4032,,SAS,24
2016,NBA,All-NBA,1st,LeBron James,F,26107,3463,,CLE,31
2016,NBA,All-NBA,1st,Russell Westbrook,G,26229,3849,,OKC,27
2016,NBA,All-NBA,1st,Stephen Curry,G,26260,3903,,GSW,27
2016,NBA,All-NBA,2nd,Chris Paul,G,25844,3585,,LAC,30
2016,NBA,All-NBA,2nd,Damian Lillard,G,25866,4077,,POR,25
2016,NBA,All-NBA,2nd,DeMarcus Cousins,C,25883,3926,,SAC,25
2016,NBA,All-NBA,2nd,Draymond Green,F,25899,4085,,GSW,25
2016,NBA,All-NBA,2nd,Kevin Durant,F,26070,3770,,OKC,27
2016,NBA,All-NBA,3rd,Andre Drummond,C,25767,4064,,DET,22
2016,NBA,All-NBA,3rd,Klay Thompson,G,26082,4036,,GSW,25
2016,NBA,All-NBA,3rd,Kyle Lowry,G,26093,3685,,TOR,29
2016,NBA,All-NBA,3rd,LaMarcus Aldridge,F,26098,3686,,SAS,30
2016,NBA,All-NBA,3rd,Paul George,F,26192,3969,,IND,25
2016,NBA,All-Rookie,1st,Devin Booker,,25890,4321,,PHO,19
2016,NBA,All-Rookie,1st,Jahlil Okafor,,25962,4327,,PHI,20
2016,NBA,All-Rookie,1st,Karl-Anthony Towns,,26059,4339,,MIN,20
2016,NBA,All-Rookie,1st,Kristaps Porziņģis,,26090,4343,,NYK,20
2016,NBA,All-Rookie,1st,Nikola Jokić,,26168,4352,,DEN,20
2016,NBA,All-Rookie,2nd,D'Angelo Russell,,25864,4317,,LAL,19
2016,NBA,All-Rookie,2nd,Emmanuel Mudiay,,25912,4324,,DEN,19
2016,NBA,All-Rookie,2nd,Justise Winslow,,26056,4338,,MIA,19
2016,NBA,All-Rookie,2nd,Myles Turner,,26158,4350,,IND,19
2016,NBA,All-Rookie,2nd,Willie Cauley-Stein,,26317,4371,,SAC,22
2015,NBA,All-Defense,1st,Chris Paul,,25204,3585,,LAC,29
2015,NBA,All-Defense,1st,DeAndre Jordan,,25236,3810,,LAC,26
2015,NBA,All-Defense,1st,Draymond Green,,25257,4085,,GSW,24
2015,NBA,All-Defense,1st,Kawhi Leonard,,25447,4032,,SAS,23
2015,NBA,All-Defense,1st,Tony Allen,,25697,3561,,MEM,33
2015,NBA,All-Defense,2nd,Andrew Bogut,,25133,3573,,GSW,30
2015,NBA,All-Defense,2nd,Anthony Davis,,25137,4066,,NOP,21
2015,NBA,All-Defense,2nd,Jimmy Butler,,25402,4023,,CHI,25
2015,NBA,All-Defense,2nd,John Wall,,25416,3951,,WAS,24
2015,NBA,All-Defense,2nd,Tim Duncan,,25687,3092,,SAS,38
2015,NBA,All-NBA,1st,Anthony Davis,F,25137,4066,,NOP,21
2015,NBA,All-NBA,1st,James Harden,G,25363,3880,,HOU,25
2015,NBA,All-NBA,1st,LeBron James,F,25491,3463,,CLE,30
2015,NBA,All-NBA,1st,Marc Gasol,C,25507,3835,,MEM,30
2015,NBA,All-NBA,1st,Stephen Curry,G,25662,3903,,GSW,26
2015,NBA,All-NBA,2nd,Chris Paul,G,25204,3585,,LAC,29
2015,NBA,All-NBA,2nd,DeMarcus Cousins,C,25239,3926,,SAC,24
2015,NBA,All-NBA,2nd,LaMarcus Aldridge,F,25480,3686,,POR,29
2015,NBA,All-NBA,2nd,Pau Gasol,C,25583,3342,,CHI,34
2015,NBA,All-NBA,2nd,Russell Westbrook,G,25634,3849,,OKC,26
2015,NBA,All-NBA,3rd,Blake Griffin,F,25160,3920,,LAC,25
2015,NBA,All-NBA,3rd,DeAndre Jordan,C,25236,3810,,LAC,26
2015,NBA,All-NBA,3rd,Klay Thompson,G,25467,4036,,GSW,24
2015,NBA,All-NBA,3rd,Kyrie Irving,G,25479,4037,,CLE,22
2015,NBA,All-NBA,3rd,Tim Duncan,F,25687,3092,,SAS,38
2015,NBA,All-Rookie,1st,Andrew Wiggins,,25135,4223,,MIN,19
2015,NBA,All-Rookie,1st,Elfrid Payton,,25271,4240,,ORL,20
2015,NBA,All-Rookie,1st,Jordan Clarkson,,25424,4265,,LAL,22
2015,NBA,All-Rookie,1st,Nerlens Noel,,25555,4278,,PHI,20
2015,NBA,All-Rookie,1st,Nikola Mirotić,,25562,4281,,CHI,23
2015,NBA,All-Rookie,2nd,Bojan Bogdanović,,25161,4224,,BRK,25
2015,NBA,All-Rookie,2nd,Jusuf Nurkić,,25442,4267,,DEN,20
2015,NBA,All-Rookie,2nd,Langston Galloway,,25486,4272,,NYK,23
2015,NBA,All-Rookie,2nd,Marcus Smart,,25511,4275,,BOS,20
2015,NBA,All-Rookie,2nd,Zach LaVine,,25739,4299,,MIN,19
2014,NBA,All-Defense,1st,Andre Iguodala,,24509,3500,,GSW,30
2014,NBA,All-Defense,1st,Chris Paul,,24586,3585,,LAC,28
2014,NBA,All-Defense,1st,Joakim Noah,,24779,3763,,CHI,28
2014,NBA,All-Defense,1st,Paul George,,24953,3969,,IND,23
2014,NBA,All-Defense,1st,Serge Ibaka,,25010,3902,,OKC,24
2014,NBA,All-Defense,2nd,Jimmy Butler,,24778,4023,,CHI,24
2014,NBA,All-Defense,2nd,Kawhi Leonard,,24816,4032,,SAS,22
2014,NBA,All-Defense,2nd,LeBron James,,24853,3463,,MIA,29
2014,NBA,All-Defense,2nd,Patrick Beverley,,24947,4124,,HOU,25
2014,NBA,All-Defense,2nd,Roy Hibbert,,24995,3847,,IND,27
2014,NBA,All-NBA,1st,Chris Paul,G,24586,3585,,LAC,28
2014,NBA,All-NBA,1st,James Harden,G,24731,3880,,HOU,24
2014,NBA,All-NBA,1st,Joakim Noah,C,24779,3763,,CHI,28
2014,NBA,All-NBA,1st,Kevin Durant,F,24828,3770,,OKC,25
2014,NBA,All-NBA,1st,LeBron James,F,24853,3463,,MIA,29
2014,NBA,All-NBA,2nd,Blake Griffin,F,24547,3920,,LAC,24
2014,NBA,All-NBA,2nd,Dwight Howard,C,24655,3520,,HOU,28
2014,NBA,All-NBA,2nd,Kevin Love,F,24830,3830,,MIN,25
2014,NBA,All-NBA,2nd,Stephen Curry,G,25032,3903,,GSW,25
2014,NBA,All-NBA,2nd,Tony Parker,G,25058,3356,,SAS,31
2014,NBA,All-NBA,3rd,Al Jefferson,C,24495,3496,,CHA,29
2014,NBA,All-NBA,3rd,Damian Lillard,G,24606,4077,,POR,23
2014,NBA,All-NBA,3rd,Goran Dragić,G,24695,3817,,PHO,27
2014,NBA,All-NBA,3rd,LaMarcus Aldridge,F,24844,3686,,POR,28
2014,NBA,All-NBA,3rd,Paul George,F,24953,3969,,IND,23
2014,NBA,All-Rookie,1st,Mason Plumlee,,24895,4180,,BRK,23
2014,NBA,All-Rookie,1st,Michael Carter-Williams,,24904,4182,,PHI,22
2014,NBA,All-Rookie,1st,Tim Hardaway Jr.,,25049,4209,,NYK,21
2014,NBA,All-Rookie,1st,Trey Burke,,25068,4214,,UTA,21
2014,NBA,All-Rookie,1st,Victor Oladipo,,25081,4217,,ORL,21
2014,NBA,All-Rookie,2nd,Cody Zeller,,24594,4155,,CHA,21
2014,NBA,All-Rookie,2nd,Giannis Antetokounmpo,,24689,4164,,MIL,19
2014,NBA,All-Rookie,2nd,Gorgui Dieng,,24697,4167,,MIN,24
2014,NBA,All-Rookie,2nd,Kelly Olynyk,,24818,4177,,BOS,22
2014,NBA,All-Rookie,2nd,Steven Adams,,25039,4208,,OKC,20
2013,NBA,All-Defense,1st,Chris Paul,,23994,3585,,LAC,27
2013,NBA,All-Defense,1st,Joakim Noah,,24194,3763,,CHI,27
2013,NBA,All-Defense,1st,LeBron James,,24275,3463,,MIA,28
2013,NBA,All-Defense,1st,Serge Ibaka,,24404,3902,,OKC,23
2013,NBA,All-Defense,1st,Tony Allen,,24448,3561,,MEM,31
2013,NBA,All-Defense,1st,Tyson Chandler,,24464,3360,,NYK,30
2013,NBA,All-Defense,2nd,Avery Bradley,,23950,3918,,BOS,22
2013,NBA,All-Defense,2nd,Marc Gasol,,24297,3835,,MEM,28
2013,NBA,All-Defense,2nd,Mike Conley,,24325,3779,,MEM,25
2013,NBA,All-Defense,2nd,Paul George,,24357,3969,,IND,22
2013,NBA,All-Defense,2nd,Tim Duncan,,24439,3092,,SAS,36
2013,NBA,All-NBA,1st,Chris Paul,G,23994,3585,,LAC,27
2013,NBA,All-NBA,1st,Kevin Durant,F,24241,3770,,OKC,24
2013,NBA,All-NBA,1st,Kobe Bryant,G,24253,3000,,LAL,34
2013,NBA,All-NBA,1st,LeBron James,F,24275,3463,,MIA,28
2013,NBA,All-NBA,1st,Tim Duncan,C,24439,3092,,SAS,36
2013,NBA,All-NBA,2nd,Blake Griffin,F,23958,3920,,LAC,23
2013,NBA,All-NBA,2nd,Carmelo Anthony,F,23976,3435,,NYK,28
2013,NBA,All-NBA,2nd,Marc Gasol,C,24297,3835,,MEM,28
2013,NBA,All-NBA,2nd,Russell Westbrook,G,24393,3849,,OKC,24
2013,NBA,All-NBA,2nd,Tony Parker,G,24449,3356,,SAS,30
2013,NBA,All-NBA,3rd,David Lee,F,24032,3590,1983.0,GSW,29
2013,NBA,All-NBA,3rd,Dwight Howard,C,24072,3520,,LAL,27
2013,NBA,All-NBA,3rd,Dwyane Wade,G,24073,3445,,MIA,31
2013,NBA,All-NBA,3rd,James Harden,G,24148,3880,,HOU,23
2013,NBA,All-NBA,3rd,Paul George,F,24357,3969,,IND,22
2013,NBA,All-Rookie,1st,Anthony Davis,,23937,4066,,NOH,19
2013,NBA,All-Rookie,1st,Bradley Beal,,23960,4072,,WAS,19
2013,NBA,All-Rookie,1st,Damian Lillard,,24017,4077,,POR,22
2013,NBA,All-Rookie,1st,Dion Waiters,,24055,4082,,CLE,21
2013,NBA,All-Rookie,1st,Harrison Barnes,,24124,4089,,GSW,20
2013,NBA,All-Rookie,2nd,Andre Drummond,,23927,4064,,DET,19
2013,NBA,All-Rookie,2nd,Jonas Valančiūnas,,24210,4100,,TOR,20
2013,NBA,All-Rookie,2nd,Kyle Singler,,24264,4111,,DET,24
2013,NBA,All-Rookie,2nd,Michael Kidd-Gilchrist,,24322,4117,,CHA,19
2013,NBA,All-Rookie,2nd,Tyler Zeller,,24460,4136,,CLE,23
2012,NBA,All-Defense,1st,Chris Paul,,23444,3585,,LAC,26
2012,NBA,All-Defense,1st,Dwight Howard,,23519,3520,,ORL,26
2012,NBA,All-Defense,1st,LeBron James,,23706,3463,,MIA,27
2012,NBA,All-Defense,1st,Serge Ibaka,,23840,3902,,OKC,22
2012,NBA,All-Defense,1st,Tony Allen,,23875,3561,,MEM,30
2012,NBA,All-Defense,2nd,Kevin Garnett,,23677,2936,,BOS,35
2012,NBA,All-Defense,2nd,Kobe Bryant,,23684,3000,,LAL,33
2012,NBA,All-Defense,2nd,Luol Deng,,23721,3543,,CHI,26
2012,NBA,All-Defense,2nd,Rajon Rondo,,23791,3704,,BOS,25
2012,NBA,All-Defense,2nd,Tyson Chandler,,23892,3360,,NYK,29
2012,NBA,All-NBA,1st,Chris Paul,G,23444,3585,,LAC,26
2012,NBA,All-NBA,1st,Dwight Howard,C,23519,3520,,ORL,26
2012,NBA,All-NBA,1st,Kevin Durant,F,23676,3770,,OKC,23
2012,NBA,All-NBA,1st,Kobe Bryant,G,23684,3000,,LAL,33
2012,NBA,All-NBA,1st,LeBron James,F,23706,3463,,MIA,27
2012,NBA,All-NBA,2nd,Andrew Bynum,C,23378,3574,,LAL,24
2012,NBA,All-NBA,2nd,Blake Griffin,F,23402,3920,,LAC,22
2012,NBA,All-NBA,2nd,Kevin Love,F,23678,3830,,MIN,23
2012,NBA,All-NBA,2nd,Russell Westbrook,G,23822,3849,,OKC,23
2012,NBA,All-NBA,2nd,Tony Parker,G,23877,3356,,SAS,29
2012,NBA,All-NBA,3rd,Carmelo Anthony,F,23428,3435,,NYK,27
2012,NBA,All-NBA,3rd,Dirk Nowitzki,F,23509,3116,,DAL,33
2012,NBA,All-NBA,3rd,Dwyane Wade,G,23520,3445,,MIA,30
2012,NBA,All-NBA,3rd,Rajon Rondo,G,23791,3704,,BOS,25
2012,NBA,All-NBA,3rd,Tyson Chandler,C,23892,3360,,NYK,29
2012,NBA,All-Rookie,1st,Brandon Knight,,23411,3985,,DET,20
2012,NBA,All-Rookie,1st,Kawhi Leonard,,23668,4032,,SAS,20
2012,NBA,All-Rookie,1st,Kenneth Faried,,23674,4035,,DEN,22
2012,NBA,All-Rookie,1st,Klay Thompson,,23683,4036,,GSW,21
2012,NBA,All-Rookie,1st,Kyrie Irving,,23691,4037,,CLE,19
2012,NBA,All-Rookie,1st,Ricky Rubio,,23808,4051,,MIN,21
2012,NBA,All-Rookie,2nd,Chandler Parsons,,23431,3987,,HOU,23
2012,NBA,All-Rookie,2nd,Derrick Williams,,23503,4001,,MIN,20
2012,NBA,All-Rookie,2nd,Isaiah Thomas,,23576,4012,,SAC,22
2012,NBA,All-Rookie,2nd,MarShon Brooks,,23738,4044,,NJN,23
2012,NBA,All-Rookie,2nd,Tristan Thompson,,23885,4058,,CLE,20
2011,NBA,All-Defense,1st,Dwight Howard,,22919,3520,,ORL,25
2011,NBA,All-Defense,1st,Kevin Garnett,,23087,2936,,BOS,34
2011,NBA,All-Defense,1st,Kobe Bryant,,23095,3000,,LAL,32
2011,NBA,All-Defense,1st,LeBron James,,23116,3463,,MIA,26
2011,NBA,All-Defense,1st,Rajon Rondo,,23221,3704,,BOS,24
2011,NBA,All-Defense,2nd,Andre Iguodala,,22760,3500,,PHI,27
2011,NBA,All-Defense,2nd,Chris Paul,,22841,3585,,NOH,25
2011,NBA,All-Defense,2nd,Joakim Noah,,23049,3763,,CHI,25
2011,NBA,All-Defense,2nd,Tony Allen,,23319,3561,,MEM,29
2011,NBA,All-Defense,2nd,Tyson Chandler,,23336,3360,,DAL,28
2011,NBA,All-NBA,1st,Derrick Rose,G,22905,3812,,CHI,22
2011,NBA,All-NBA,1st,Dwight Howard,C,22919,3520,,ORL,25
2011,NBA,All-NBA,1st,Kevin Durant,F,23086,3770,,OKC,22
2011,NBA,All-NBA,1st,Kobe Bryant,G,23095,3000,,LAL,32
2011,NBA,All-NBA,1st,LeBron James,F,23116,3463,,MIA,26
2011,NBA,All-NBA,2nd,Amar'e Stoudemire,C,22756,3366,,NYK,28
